row_index,TweetId,occurrence_in_row,alignment_type,wrong_word,correct_word,review_label,review_reason,wrong_in_processed_freq,correct_in_processed_freq,wrong_in_original_freq,edit_distance,orthographic_variant,original_block,processed_block,CleanOriginal,CleanProcessed,TweetOriginal,TweetProcess
405,23755,1,token_replace,میرا,میری,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,43,67,44,1,False,میرا,میری,میرا ساتھ تو آپکی پکی ناراضگی ھے شاید وہ ہندو کیپٹن نے میرا شکایات لگادی میں نے اس کو کراکرا سنایا تا جب اس نے کچا پکا بکواس کیا اس کے بعد اس نے مجھے بلاک کیا ھے بہرحال جو کچھ بھی ھوا سو ھوا آپ ناراض مت ھو آگر میں نے کچھ غلط لفظ استعمال کیا ھے تو میں اپنے وہ الفاظ واپس لیتا ہوں,میرے ساتھ تو آپکی پکی ناراضگی ھے شاید وہ ہندو کیپٹن نے میری شکایات لگادی میں نے اس کو کراکرا سنایا تھا جب اس نے کچا پکا بکواس کیا اس کے بعد اس نے مجھے بلاک کیا ھے بہرحال جو کچھ بھی ھوا سو ھوا آپ ناراض مت ھو اگر میں نے کچھ غلط لفظ استعمال کیا ھے تو میں اپنے وہ الفاظ واپس لیتا ہوں,@syedagulwis میرا ساتھ تو آپکی پکی ناراضگی ھے شاید وہ ہندو کیپٹن نے میرا شکایات لگادی میں نے اس کو کراکرا سنایا تا جب اس نے کچا پکا بکواس کیا اس کے بعد اس نے مجھے بلاک کیا ھے بہرحال جو کچھ بھی ھوا سو ھوا آپ ناراض مت ھو آگر میں نے کچھ غلط لفظ استعمال کیا ھے تو میں اپنے وہ الفاظ واپس لیتا ہوں,@syedagulwis میرے ساتھ تو آپکی پکی ناراضگی ھے شاید وہ ہندو کیپٹن نے میری شکایات لگادی میں نے اس کو کراکرا سنایا تھا جب اس نے کچا پکا بکواس کیا اس کے بعد اس نے مجھے بلاک کیا ھے بہرحال جو کچھ بھی ھوا سو ھوا آپ ناراض مت ھو اگر میں نے کچھ غلط لفظ استعمال کیا ھے تو میں اپنے وہ الفاظ واپس لیتا ہوں
491,36790,1,token_replace,کروں,دوں,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,10,8,9,2,False,پانسی کروں,پھانسی دوں,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاو سایفر پر تحقیقات کرواو اگر غلط نکلا تو پانسی کروں اس سے اگے پیچے بات نہیں کروں بیغرت ادمی ہڈی کیلئے کچھ بھی کرتے ہوں گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاؤ یا تحقیقات کرواؤ اگر غلط نکلا تو پھانسی دوں اس سے آگے پیچے بات نہیں کروں بیغرت آدمی ہڈی کیلئے کچھ بھی کرتے ہو گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاو سایفر پر تحقیقات کرواو اگر غلط نکلا تو پانسی کروں اس سے اگے پیچے بات نہیں کروں بیغرت ادمی ہڈی کیلئے کچھ بھی کرتے ہوں گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے https://t.co/KZhQoMfRiq,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاؤ یا تحقیقات کرواؤ اگر غلط نکلا تو پھانسی دوں اس سے آگے پیچے بات نہیں کروں بیغرت آدمی ہڈی کیلئے کچھ بھی کرتے ہو گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے 
491,36790,1,token_replace,ہوں,ہو,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,169,893,160,1,False,ہوں,ہو,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاو سایفر پر تحقیقات کرواو اگر غلط نکلا تو پانسی کروں اس سے اگے پیچے بات نہیں کروں بیغرت ادمی ہڈی کیلئے کچھ بھی کرتے ہوں گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاؤ یا تحقیقات کرواؤ اگر غلط نکلا تو پھانسی دوں اس سے آگے پیچے بات نہیں کروں بیغرت آدمی ہڈی کیلئے کچھ بھی کرتے ہو گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاو سایفر پر تحقیقات کرواو اگر غلط نکلا تو پانسی کروں اس سے اگے پیچے بات نہیں کروں بیغرت ادمی ہڈی کیلئے کچھ بھی کرتے ہوں گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے https://t.co/KZhQoMfRiq,تم اتنا بڑا گدھا ہے میں نہیں سوچ سکتا عدالتوں میں جاؤ یا تحقیقات کرواؤ اگر غلط نکلا تو پھانسی دوں اس سے آگے پیچے بات نہیں کروں بیغرت آدمی ہڈی کیلئے کچھ بھی کرتے ہو گیراجوں میں پیدا ہونے والے ایسا ہوتا ہے 
508,40704,1,token_replace,کہ,کر,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,1491,911,1,False,کہ,کر,۔ ۔تمہارے سو کالڈ لمبر کا نوکر تھوڑی نہ ہے جو تمہاری بات سنیں پچھلے سال سے جو مشرف نے اور یکے بعد دیگر جرنلز۔ نے امریکہ کو اڈے دے کہ افغانستان کو کمزور کرنے میں کوئ کسر نہیں چھوڑی آج حال یہ ھے کہ زر مبادلہ کے ذخائر افغانستان سے ا,۔ ۔تمہارے سو کالڈ لمبر کا نوکر تھوڑی نہ ہے جو تمہاری بات سنیں پچھلے سال سے جو مشرف نے اور یکے بعد دیگر جرنلز نے امریکہ کو اڈے دے کر افغانستان کو کمزور کرنے میں کوئی کسر نہیں چھوڑی آج حال یہ ھے کہ زر مبادلہ کے ذخائر افغانستان سے ا,"@ZaidZamanHamid ۔IEA۔تمہارے سو کالڈ لمبر 1,کا نوکر تھوڑی نہ ہے جو تمہاری بات سنیں پچھلے 22,سال سے جو مشرف نے اور یکے بعد دیگر جرنلز۔ نے امریکہ کو اڈے دے کہ افغانستان کو کمزور کرنے میں کوئ کسر نہیں چھوڑی آج حال یہ ھے کہ زر مبادلہ کے ذخائر افغانستان سے 2.5ا","@ZaidZamanHamid ۔IEA۔تمہارے سو کالڈ لمبر 1 کا نوکر تھوڑی نہ ہے جو تمہاری بات سنیں پچھلے 22,سال سے جو مشرف نے اور یکے بعد دیگر جرنلز نے امریکہ کو اڈے دے کر افغانستان کو کمزور کرنے میں کوئی کسر نہیں چھوڑی آج حال یہ ھے کہ زر مبادلہ کے ذخائر افغانستان سے 2.5ا"
548,46639,1,token_replace,عمر,وقت,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,33,155,32,3,False,ورتمہارا عمر,تمہارا وقت,اب لگتاہے لاٸن کراس کر رہاہے یہ خنزیر ۔ہوش کے ناخن لو مہاجرہی رہو وہی کافی ہے تمہارے لیۓ ورتمہارا عمر تو ویسے گزرچُکا ہے مزید دن کم ہونگے,اب لگتاہے لاٸن کراس کر رہاہے یہ خنزیر ۔ہوش کے ناخن لو مہاجر ہی رہو وہی کافی ہے تمہارے لیۓ تمہارا وقت تو ویسے گزر چُکا ہے مزید دن کم ہونگے,اب لگتاہے لاٸن کراس کر رہاہے یہ خنزیر ۔ہوش کے ناخن لو .مہاجرہی رہو وہی کافی ہے تمہارے لیۓ ورتمہارا عمر تو ویسے گزرچُکا ہے مزید دن کم ہونگے 😡😡😡 https://t.co/IGlttdMZBK,اب لگتاہے لاٸن کراس کر رہاہے یہ خنزیر ۔ہوش کے ناخن لو .مہاجر ہی رہو وہی کافی ہے تمہارے لیۓ تمہارا وقت تو ویسے گزر چُکا ہے مزید دن کم ہونگے 😡😡😡 
604,57940,1,token_replace,بنانے,بناتے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,61,9,59,1,False,بنانے,بناتے,دشمن سے مراد انڈیا یا افغانستان ہرگز ہرگز نہ لی جائے وہ آگے سے مارتے ہیں دشمن وہ ہے جو ہمارے کالے کرتوتوں ہر سوال اٹھانے ہیں جن کو ننگا کر کے ویڈیو بنانے ہیں یا بلوچوں کی طرح غائب کرتے ہیں ایک ضروری وضاحت,دشمن سے مراد انڈیا یا افغانستان ہرگز ہرگز نہ لی جائے وہ آگے سے مارتے ہیں دشمن وہ ہے جو ہمارے کالے کرتوتوں ہر سوال اٹھانے ہیں جن کو ننگا کر کے ویڈیو بناتے ہیں یا بلوچوں کی طرح غائب کرتے ہیں ایک ضروری وضاحت,@Champion___X دشمن سے مراد انڈیا یا افغانستان ہرگز ہرگز نہ لی جائے وہ آگے سے مارتے ہیں دشمن وہ ہے جو ہمارے کالے کرتوتوں ہر سوال اٹھانے ہیں جن کو ننگا کر کے ویڈیو بنانے ہیں یا بلوچوں کی طرح غائب کرتے ہیں ایک ضروری وضاحت,@Champion___X دشمن سے مراد انڈیا یا افغانستان ہرگز ہرگز نہ لی جائے وہ آگے سے مارتے ہیں دشمن وہ ہے جو ہمارے کالے کرتوتوں ہر سوال اٹھانے ہیں جن کو ننگا کر کے ویڈیو بناتے ہیں یا بلوچوں کی طرح غائب کرتے ہیں ایک ضروری وضاحت
735,80587,1,token_replace,کا,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,2277,960,2119,1,False,کا,کہ,ان کی عیرت کی کہانیاں پنجابیوں نے ان کے اندر ہوا بھر بھر کا ان کے دماغوں نین ڈال دیں کہ پختون بہت عیرت مند قوم ہے عیرت مند اتنے کہ ایک افگاندی کو کال کرنے پر دس دس سالہ ہختون لڑکیاں چوہدریوں کے ڈھیروں پر سپلائی کرتے ہیں اصل یہ چہرہ ہے پر بھونکنا پنجابیوں پر ان کی فطرت ہے,ان کی عیرت کی کہانیاں پنجابیوں نے ان کے اندر ہوا بھر بھر کہ ان کے دماغوں میں ڈال دیں کہ پختون بہت عیرت مند قوم ہے عیرت مند اتنے کہ ایک افغانی کو کال کرنے پر دس دس سالہ ہختون لڑکیاں چوہدریوں کے ڈھیروں پر سپلائی کرتے ہیں اصل یہ چہرہ ہے پر بھونکنا پنجابیوں پر ان کی فطرت ہے,"@MansorK79860140 @JanaanMey @MussartAhmadzeb ان کی عیرت کی کہانیاں پنجابیوں نے ان کے اندر ہوا بھر بھر کا ان کے دماغوں نین ڈال دیں 

کہ پختون بہت عیرت مند قوم ہے 

عیرت مند اتنے کہ ایک افگاندی کو کال کرنے پر دس دس سالہ ہختون لڑکیاں چوہدریوں کے ڈھیروں پر سپلائی کرتے ہیں 

اصل یہ چہرہ ہے پر بھونکنا پنجابیوں پر ان کی فطرت ہے https://t.co/Z2DiweEtcx","@MansorK79860140 @JanaanMey @MussartAhmadzeb ان کی عیرت کی کہانیاں پنجابیوں نے ان کے اندر ہوا بھر بھر کہ ان کے دماغوں میں ڈال دیں کہ پختون بہت عیرت مند قوم ہے عیرت مند اتنے کہ ایک افغانی کو کال کرنے پر دس دس سالہ ہختون لڑکیاں چوہدریوں کے ڈھیروں پر سپلائی کرتے ہیں 

اصل یہ چہرہ ہے پر بھونکنا پنجابیوں پر ان کی فطرت ہے "
802,82687,1,token_replace,کے,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,960,3720,1,False,کے,کہ,قاتلو، ملک دشمنو، غدارو امید کی ایک کرن جاگی تھی کے غداری، قتل و غارت، اور فاشزم کا یہ سلسلہ رکے گا، ہمیں نہ سہی ہماری نسلوں کو اللہ تم لوگوں کی کتوں سے بد تر موت ضرور دکھائے گا,قاتلو، ملک دشمنو، غدارو امید کی ایک کرن جاگی تھی کہ غداری، قتل و غارت، اور فاشزم کا یہ سلسلہ رکے گا، ہمیں نہ سہی ہماری نسلوں کو اللہ تم لوگوں کی کتوں سے بد تر موت ضرور دکھائے گا,@OfficialDGISPR قاتلو، ملک دشمنو، غدارو امید کی ایک کرن جاگی تھی کے غداری، قتل و غارت، اور فاشزم کا یہ سلسلہ رکے گا، ہمیں نہ سہی ہماری نسلوں کو اللہ تم لوگوں کی کتوں سے بد تر موت ضرور دکھائے گا https://t.co/Avt6iS1aqv,@OfficialDGISPR قاتلو، ملک دشمنو، غدارو امید کی ایک کرن جاگی تھی کہ غداری، قتل و غارت، اور فاشزم کا یہ سلسلہ رکے گا، ہمیں نہ سہی ہماری نسلوں کو اللہ تم لوگوں کی کتوں سے بد تر موت ضرور دکھائے گا 
1079,89030,1,token_replace,مراد,مردہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,7,19,7,2,False,مراد آباد,مردہ باد,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,"@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں https://t.co/EIqW9j1I0m","@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں 

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں "
1079,89030,1,token_replace,آباد,باد,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,73,36,67,1,False,مراد آباد,مردہ باد,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,"@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں https://t.co/EIqW9j1I0m","@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں 

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں "
1079,89030,1,token_replace,رہیں,رہے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,52,438,48,2,False,رہیں ہے,رہے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,"@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں https://t.co/EIqW9j1I0m","@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں 

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں "
1079,89030,1,token_replace,ہے,ہیں,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,3080,1419,2834,2,False,رہیں ہے,رہے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,جمعیت علمائے اسلام کی جدوجہد اکتوبر راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں,"@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مراد آباد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہیں ہے

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں https://t.co/EIqW9j1I0m","@AkanUbaid @mugheesali81 جمعیت علمائے اسلام کی جدوجہد 07 اکتوبر 2001 راولپنڈی افغانستان کی آزادی کے لیے طالبان کی حمایت میں امریکہ مردہ باد ریلی نکالی
 قائد جمعیت قیادت کرتے ہوئے ہاتھ ہلا رہے ہیں 

 آج بھی بھی اسی وفاداری اور تسلسل کو برقرار رکھے ہوئے ہیں "
1327,140017,1,token_replace,اپنے,اپنی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,394,318,358,1,True,اپنے,اپنی,الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنے اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کہ ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنی اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کا ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,@saffi_sh @saqibmalik370 @SjdMu9 الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنے اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کہ ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,@saffi_sh @saqibmalik370 @SjdMu9 الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنی اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کا ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو
1327,140017,1,token_replace,کہ,کا,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,2277,911,1,False,کہ,کا,الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنے اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کہ ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنی اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کا ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,@saffi_sh @saqibmalik370 @SjdMu9 الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنے اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کہ ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو,@saffi_sh @saqibmalik370 @SjdMu9 الو کے پٹھو عورت کے نام پر اسلام کارڈ کھیلنے والو تم ان جماعتیوں جیسے حرام نسل مولوی اپنی اولادیں امریکہ یورپ میں پڑھاتے ہو۔جب یہی مولوی مدرسے میں بیٹھ کر بچے کے ساتھ جنسی زیادتی کرتا ہے تو وقت اسلام یاد نہیں اتا۔جب مسلمان دلال مرد بچیوں کا ریپ کرتا ہے اسلام یاد نہیں اتا مرتدو
1413,150611,1,token_replace,کیسی,کسی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,8,251,12,1,False,کیسی,کسی,ورلڈ کپ توارجینٹینا نے جیتا لیکن مراکش کی فٹبال ٹیم نے تاریخ رقم کردی فٹبال کی دنیا میں اپنا نام روشن کیا اور ساتھ ساتھ اپنے مسلمان برادر ملک فلسطینی بھاٸوں کے ساتھ ورلڈ کپ میں بھرپور یکجہتی کا اظہار بھی کیا یہودیوں عساٸیوں اور پوری دنیا کو یہ بتادیا کے مسلمان کیسی سے کم نہی,ورلڈ کپ تو ارجینٹینا نے جیتا لیکن مراکش کی فٹبال ٹیم نے تاریخ رقم کر دی فٹبال کی دنیا میں اپنا نام روشن کیا اور ساتھ ساتھ اپنے مسلمان برادر ملک فلسطینی بھاٸوں کے ساتھ ورلڈ کپ میں بھرپور یکجہتی کا اظہار بھی کیا یہودیوں عساٸیوں اور پوری دنیا کو یہ بتا دیا کے مسلمان کسی سے کم نہی,ورلڈ کپ 2022 توارجینٹینا نے جیتا لیکن مراکش کی فٹبال ٹیم نے تاریخ رقم کردی فٹبال کی دنیا میں اپنا نام روشن کیا اور ساتھ ساتھ اپنے مسلمان برادر ملک فلسطینی بھاٸوں کے ساتھ ورلڈ کپ میں بھرپور یکجہتی کا اظہار بھی کیا یہودیوں عساٸیوں اور پوری دنیا کو یہ بتادیا کے مسلمان کیسی سے کم نہی https://t.co/UYCuofZ3P2,ورلڈ کپ 2022 تو ارجینٹینا نے جیتا لیکن مراکش کی فٹبال ٹیم نے تاریخ رقم کر دی فٹبال کی دنیا میں اپنا نام روشن کیا اور ساتھ ساتھ اپنے مسلمان برادر ملک فلسطینی بھاٸوں کے ساتھ ورلڈ کپ میں بھرپور یکجہتی کا اظہار بھی کیا یہودیوں عساٸیوں اور پوری دنیا کو یہ بتا دیا کے مسلمان کسی سے کم نہی 
1444,159113,1,token_replace,رہیے,رہے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,2,438,4,1,False,رہیے,رہے,میرے خیال میں باجوے قادیانی کا سب سے بڑا احسان یہ ہے اہل وطن کہ سب بغلولون کو الف للہ ننگا کر گیا ۔۔ اپنے پاؤں پر کلہاڑا مار لیا۔۔ابھی بھی کچھ باندر بغلول تباہی مچانے کا سوچ رہیے ہیں ۔اللہ کا پلان سب سے بڑا ہے۔,میرے خیال میں باجوے قادیانی کا سب سے بڑا احسان یہ ہے اہل وطن کہ سب بغلولوں کو الف للہ ننگا کر گیا ۔۔ اپنے پاؤں پر کلہاڑا مار لیا ۔۔ ابھی بھی کچھ باندر بغلول تباہی مچانے کا سوچ رہے ہیں ۔ اللہ کا پلان سب سے بڑا ہے ۔,میرے خیال میں باجوے قادیانی کا سب سے بڑا احسان  یہ ہے اہل وطن کہ سب بغلولون کو الف للہ ننگا کر گیا ۔۔ اپنے پاؤں پر کلہاڑا مار لیا۔۔ابھی بھی کچھ باندر بغلول تباہی مچانے کا سوچ رہیے ہیں ۔اللہ کا پلان سب سے بڑا ہے۔   #عمران_خان_ہماری_ریڈ_لائن #عمران_خان_ہماری_ریڈ_لائن,میرے خیال میں باجوے قادیانی کا سب سے بڑا احسان یہ ہے اہل وطن کہ سب بغلولوں کو الف للہ ننگا کر گیا ۔۔ اپنے پاؤں پر کلہاڑا مار لیا ۔۔ ابھی بھی کچھ باندر بغلول تباہی مچانے کا سوچ رہے ہیں ۔ اللہ کا پلان سب سے بڑا ہے ۔    
