row_index,TweetId,occurrence_in_row,alignment_type,wrong_word,correct_word,review_label,review_reason,wrong_in_processed_freq,correct_in_processed_freq,wrong_in_original_freq,edit_distance,orthographic_variant,original_block,processed_block,CleanOriginal,CleanProcessed,TweetOriginal,TweetProcess
1876,210525,1,token_replace,بے,ہے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,98,3080,431,1,False,باتھ بے,ہاتھ ہے,صرف دعاؤں سے کام نہیں چلتا کے بجاے اسکے صحولتکاروں کے جلاف احتجاج کرنا چاہیے سب جانتے ہیں اس ملک کو تباہ کرنے میں فوج کا باتھ بے,صرف دعاؤں سے کام نہیں چلتا کے بجاے اسکے سہولت کاروں کے خلاف احتجاج کرنا چاہیے سب جانتے ہیں اس ملک کو تباہ کرنے میں فوج کا ہاتھ ہے,@PakForeverIA صرف  دعاؤں  سے کام نہیں چلتا.. PDM کے بجاے اسکے صحولتکاروں کے جلاف احتجاج کرنا چاہیے.. سب جانتے ہیں اس ملک کو تباہ کرنے  میں فوج کا باتھ بے,@PakForeverIA صرف  دعاؤں  سے کام نہیں چلتا.. PDM کے بجاے اسکے سہولت کاروں کے خلاف احتجاج کرنا چاہیے.. سب جانتے ہیں اس ملک کو تباہ کرنے  میں فوج کا ہاتھ ہے
1917,217805,1,token_replace,کو,کی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,2675,3360,2475,1,False,کو,کی,ایک خان نے پارٹیوں کو نیندیں حرام كر ديا ہے بے شرموں,ایک خان نے پارٹیوں کی نیندیں حرام كر ديا ہے بےشرموں,@hinaparvezbutt ایک خان نے 12 پارٹیوں کو نیندیں حرام كر ديا ہے بے شرموں,@hinaparvezbutt ایک خان نے 12 پارٹیوں کی نیندیں حرام كر ديا ہے بےشرموں
2046,230220,1,token_replace,شرم,بےشرم,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,99,86,168,2,False,ہیں، بے شرم,ہیں ، بےشرم,فسادی خان کے اپنے بیانات ہی تضادات سے بھرپور ہیں، بے شرم آدمی قوم کے خون سے نہانا چاہتا ہے,فسادی خان کے اپنے بیانات ہی تضادات سے بھرپور ہیں ، بےشرم آدمی قوم کے خون سے نہانا چاہتا ہے,"فسادی خان کے اپنے بیانات ہی تضادات سے بھرپور ہیں، بے شرم آدمی قوم کے خون سے نہانا چاہتا ہے 
#1stNovember #IrshadBhatti #حقیقی_آزادی_لانگ_مارچ #T20WorldCup    #Halloween2022 https://t.co/1ibqGAigCQ","فسادی خان کے اپنے بیانات ہی تضادات سے بھرپور ہیں ، بےشرم آدمی قوم کے خون سے نہانا چاہتا ہے 
        "
2148,240101,1,token_replace,گی,گئی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,167,153,148,1,False,گی,گئی,کہاں مر گی گھنٹے کام کرنے والی عدالتیں ؟؟ یا ان کی بھی ویڈیو ہے ان کنجروں کے پاس,کہاں مر گئی گھنٹے کام کرنے والی عدالتیں ؟؟ یا ان کی بھی ویڈیو ہے ان کنجروں کے پاس,"کہاں مر گی 24 گھنٹے کام کرنے والی عدالتیں ؟؟
یا ان کی بھی ویڈیو ہے ان کنجروں کے پاس
#AzamSwati","کہاں مر گئی 24 گھنٹے کام کرنے والی عدالتیں ؟؟
یا ان کی بھی ویڈیو ہے ان کنجروں کے پاس
"
2207,241078,1,token_replace,کہ,کی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,3360,911,1,False,باجرے کہ,باجوہ کی,چیف نہیں بلکہ نمبر کہ چیپ جسٹس عمر عطا باجویل کل رات سے غسل میں ہیں اور بغیر نہائے اور ابو باجرے کہ ھدایت کہ بغیر کوئی اش خود نوٹس نہیں لے سکتا,چیف نہیں بلکہ نمبر کہ چیپ جسٹس عمر عطاء باجویل کل رات سے غسل میں ہیں اور بغیر نہائے اور ابو باجوہ کی ھدایت کہ بغیر کوئی ازخود نوٹس نہیں لے سکتا,"چیف نہیں بلکہ 130 نمبر کہ چیپ جسٹس عمر عطا باجویل کل رات سے غسل میں ہیں اور بغیر نہائے اور ابو باجرے کہ ھدایت کہ بغیر کوئی اش خود نوٹس نہیں لے سکتا
#عمران_خان_ہماری_ریڈ_لاین_ہے 
#ImranKhan","چیف نہیں بلکہ 130 نمبر کہ چیپ جسٹس عمر عطاء باجویل کل رات سے غسل میں ہیں اور بغیر نہائے اور ابو باجوہ کی ھدایت کہ بغیر کوئی ازخود نوٹس نہیں لے سکتا
 
"
2252,249450,1,token_replace,کے,کی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,3360,3720,1,True,کے,کی,یوم اقبال کے مناسبت سے اتنا کہوں گا کہ علامہ اقبال نے ہندوستانیوں کو انگریز سے آزادی کا شعور دیا تھا اور آج عمران خان قوم کو انگریزوں کے پالے ہوئے چمچوں سے حقیقی آزادی کا شعور دے رہا ہے اللّٰہ عمران خان کو لمبی زندگی دیں۔ آمین,یوم اقبال کی مناسبت سے اتنا کہوں گا کہ علامہ اقبال نے ہندوستانیوں کو انگریز سے آزادی کا شعور دیا تھا اور آج عمران خان قوم کو انگریزوں کے پالے ہوئے چمچوں سے حقیقی آزادی کا شعور دے رہا ہے اللّٰہ عمران خان کو لمبی زندگی دیں۔ آمین,"یوم اقبال کے مناسبت سے اتنا کہوں گا کہ علامہ اقبال نے ہندوستانیوں کو انگریز سے آزادی کا شعور دیا تھا
اور آج عمران خان قوم کو انگریزوں کے پالے ہوئے چمچوں سے حقیقی آزادی کا شعور دے رہا ہے
اللّٰہ عمران خان کو لمبی زندگی دیں۔ آمین
#IqbalDay2022","یوم اقبال کی مناسبت سے اتنا کہوں گا کہ علامہ اقبال نے ہندوستانیوں کو انگریز سے آزادی کا شعور دیا تھا
اور آج عمران خان قوم کو انگریزوں کے پالے ہوئے چمچوں سے حقیقی آزادی کا شعور دے رہا ہے
اللّٰہ عمران خان کو لمبی زندگی دیں۔ آمین
"
2290,251984,1,token_replace,کردار,بدکردار,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,39,11,40,2,False,لوگو۔۔۔ بد کردار,لوگو ۔۔۔ بدکردار,شرم سے ڈوب مرو پاکستانی فوج کے لوگو۔۔۔ بد کردار فوج بد معاش فوج قاتل فوج,شرم سے ڈوب مرو پاکستانی فوج کے لوگو ۔۔۔ بدکردار فوج بدمعاش فوج قاتل فوج,"شرم سے ڈوب مرو پاکستانی فوج کے لوگو۔۔۔

بد کردار فوج
بد معاش فوج
قاتل فوج

@OfficialDGISPR 
##PAKvsBAN https://t.co/mB2E4IYvBE",شرم سے ڈوب مرو پاکستانی فوج کے لوگو ۔۔۔ بدکردار فوج بدمعاش فوج قاتل فوج @OfficialDGISPR  
2416,262281,1,token_replace,گئے,گے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,135,322,113,1,False,گئے,گے,لغاری تم اپنی ماں چدوا نے پھر آگیا مادر چور کروڑ عمران خان کے خلاف کوئی بھی ماننے کےلیے تیار نہیں تم اپنی گانڈ میں سریا بھی ڈالو پھر بھی یقین نہیں کریں گئے ہم نے غداروں کو اپنی آنکھوں سے دیکھ لیا اب گناہ ہے انکی بات سننا اور ماننا,لغاری تم اپنی ماں چدوانے پھر آ گیا مادر چور کروڑ عمران خان کے خلاف کوئی بھی ماننے کے لیے تیار نہیں تم اپنی گانڈ میں سریا بھی ڈالو پھر بھی یقین نہیں کریں گے ہم نے غداروں کو اپنی آنکھوں سے دیکھ لیا اب گناہ ہے انکی بات سننا اور ماننا,"لغاری تم اپنی ماں چدوا نے پھر آگیا مادر چور 22کروڑ عمران خان کے خلاف کوئی بھی ماننے کےلیے تیار نہیں

تم اپنی گانڈ میں سریا بھی ڈالو
پھر بھی یقین نہیں کریں گئے
ہم نے غداروں کو اپنی آنکھوں سے دیکھ لیا
اب گناہ ہے انکی بات سننا اور ماننا
#حقیقی_آزادی_لانگ_مارچ https://t.co/Q9kHqpN2qs","لغاری تم اپنی ماں چدوانے پھر آ گیا مادر چور 22 کروڑ عمران خان کے خلاف کوئی بھی ماننے کے لیے تیار نہیں تم اپنی گانڈ میں سریا بھی ڈالو
پھر بھی یقین نہیں کریں گے ہم نے غداروں کو اپنی آنکھوں سے دیکھ لیا اب گناہ ہے انکی بات سننا اور ماننا
 "
2427,263508,1,token_replace,ہو,ہوں,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,893,169,747,1,False,ہو,ہوں,مونچھو والے چوہا اور َلفافہ میڈیا پر جھوٹ پہ جھوٹ بول رہے ہیں تعداد پر تو ان کو میں کہنا چاہتا ہو یہ لوگ کوئی تمہاری بیٹی کا ڈانس دیکھنے نہیں جارہے یہ اسلام آباد آرہے ہیں اس لیے دل کو جھوٹی تسلیاں جتنی دینا چاہتے ہو دے لو,مونچھو والے چوہا اور َلفافہ میڈیا پر جھوٹ پہ جھوٹ بول رہے ہیں تعداد پر تو ان کو میں کہنا چاہتا ہوں یہ لوگ کوئی تمہاری بیٹی کا ڈانس دیکھنے نہیں جا رہے یہ اسلام آباد آ رہے ہیں اس لیے دل کو جھوٹی تسلیاں جتنی دینا چاہتے ہو دے لو,مونچھو والے چوہا اور Dirty Harry َلفافہ میڈیا پر جھوٹ پہ جھوٹ بول رہے ہیں تعداد پر تو ان کو میں کہنا چاہتا ہو یہ لوگ کوئی تمہاری بیٹی کا ڈانس دیکھنے نہیں جارہے یہ اسلام آباد آرہے ہیں اس لیے دل کو جھوٹی تسلیاں جتنی دینا چاہتے ہو دے لو #حقیقی_آزادی_لانگ_مارچ https://t.co/gzLXaPdGg5,مونچھو والے چوہا اور Dirty Harry َلفافہ میڈیا پر جھوٹ پہ جھوٹ بول رہے ہیں تعداد پر تو ان کو میں کہنا چاہتا ہوں یہ لوگ کوئی تمہاری بیٹی کا ڈانس دیکھنے نہیں جا رہے یہ اسلام آباد آ رہے ہیں اس لیے دل کو جھوٹی تسلیاں جتنی دینا چاہتے ہو دے لو  
2444,264156,1,token_replace,کے,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,960,3720,1,False,چوکا کے,چکا کہ,مسلم لیگ نواز اور اس کے ہواری ہمیشی سے سال سے عوام کو لوٹتے رہے ہیں اور اب یہ چور ٹولہ نیم پاگل ہو چوکا کے عوام جاگ چوکی ہے,مسلم لیگ نواز اور اس کے ہواری ہمیشہ سے سال سے عوام کو لوٹتے رہے ہیں اور اب یہ چور ٹولہ نیم پاگل ہو چکا کہ عوام جاگ چکی ہے,"مسلم لیگ نواز اور اس کے ہواری ہمیشی سے 40 سال سے عوام کو لوٹتے رہے ہیں اور اب یہ چور ٹولہ نیم پاگل ہو چوکا کے عوام جاگ چوکی ہے
#قوم_کا_ہیرو_ارشد_شریف
#ارشد_تیرے_خون_سے_انقلاب_آۓ_گا
#حقیقی_آزادی_لانگ_مارچ https://t.co/n7XyUNdomY","مسلم لیگ نواز اور اس کے ہواری ہمیشہ سے 40 سال سے عوام کو لوٹتے رہے ہیں اور اب یہ چور ٹولہ نیم پاگل ہو چکا کہ عوام جاگ چکی ہے


 "
2505,265825,1,token_replace,کے,کی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,3360,3720,1,True,کے کنیزوں,کی کنیزیں,کپتان جہاں بھی قدم رکھتا ہے وہاں انسانوں کا ایک جم غفیر امڈ آتا لیکن قطری رانی اور اس کے کنیزوں یہ کہہ کہہ کر تھک گئی کہ خان سے ساتھ کوئی نہیں نکل رہا کیا پوری قوم کو پٹواری سمجھ رکھا ہے؟,کپتان جہاں بھی قدم رکھتا ہے وہاں انسانوں کا ایک جم غفیر امڈ آتا لیکن قطری رانی اور اس کی کنیزیں یہ کہہ کہہ کر تھک گئی کہ خان سے ساتھ کوئی نہیں نکل رہا کیا پوری قوم کو پٹواری سمجھ رکھا ہے؟,"کپتان جہاں بھی قدم رکھتا ہے وہاں انسانوں کا ایک جم غفیر امڈ آتا, لیکن قطری رانی اور اس کے کنیزوں یہ کہہ کہہ کر تھک گئی کہ خان سے ساتھ کوئی نہیں نکل رہا, کیا پوری قوم کو پٹواری سمجھ رکھا ہے؟
#حقیقی_آزادی_لانگ_مارچ","کپتان جہاں بھی قدم رکھتا ہے وہاں انسانوں کا ایک جم غفیر امڈ آتا, لیکن قطری رانی اور اس کی کنیزیں یہ کہہ کہہ کر تھک گئی کہ خان سے ساتھ کوئی نہیں نکل رہا, کیا پوری قوم کو پٹواری سمجھ رکھا ہے؟
"
2520,266086,1,token_replace,کے,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,960,3720,1,False,کے,کہ,دیکھو غریدہ اور اپنے آقا کو بتاؤ کے بس ہزار لوگ ہی ہیں۔,دیکھو غریدہ اور اپنے آقا کو بتاؤ کہ بس ہزار لوگ ہی ہیں۔,"دیکھو غریدہ @GFarooqi اور اپنے آقا کو بتاؤ کے بس 2ہزار لوگ ہی ہیں۔

#حقیقی_آزادی_لانگ_مارچ https://t.co/wBWHjLaZYL","دیکھو غریدہ @GFarooqi اور اپنے آقا کو بتاؤ کہ بس 2 ہزار لوگ ہی ہیں۔

 "
2558,266831,1,token_replace,کسے,کسی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4,251,5,1,True,کسے,کسی,او کسے آوارہ پیلی ٹیکسی دے بچیو بکواس کرنےسے پہلے آپس میں صلاح مشورہ کرلیا کرو,او کسی آوارہ پیلی ٹیکسی دے بچیوں بکواس کرنے سے پہلے آپس میں صلاح مشورہ کرلیا کرو,"او کسے آوارہ پیلی ٹیکسی دے بچیو بکواس کرنےسے پہلے آپس میں صلاح مشورہ کرلیا کرو😜
😂😜😂
@PTIofficial
@ImranKhanPTI
#حقیقی_آزادی_لانگ_مارچ
#آزادی_آزادی_آزادی
#confirmed https://t.co/jRAf0YmhBS","او کسی آوارہ پیلی ٹیکسی دے بچیوں بکواس کرنے سے پہلے آپس میں صلاح مشورہ کرلیا کرو 😜 😂😜😂 @PTIofficial @ImranKhanPTI


 "
2573,267065,1,token_replace,کہ,کے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,4087,911,1,False,کہ اے,کے آے,ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے,ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے,"ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے 

#حقیقی_آزادی_لانگ_مارچ https://t.co/n9d1BWx9r9","ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے 

 "
2615,268100,1,token_replace,اسے,ایسے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,96,139,87,1,False,اسے,ایسے,یہ کتا بھی اس سیاسی جماعت کی نرسری سے جنم لینے والی نام نہاد سیاسی جماعت کا پالتو کتا ہے انتہاٸی نفرت انگیز تقریر ہے اسے کتوں کا خاتمہ کتا مار مہم سے ہی ممکن ہوگا۔,یہ کتا بھی اس سیاسی جماعت کی نرسری سے جنم لینے والی نام نہاد سیاسی جماعت کا پالتو کتا ہے انتہائی نفرت انگیز تقریر ہے ایسے کتوں کا خاتمہ کتا مار مہم سے ہی ممکن ہوگا۔,یہ کتا @realrazidada بھی اس سیاسی جماعت @OfficialDGISPR کی نرسری سے جنم لینے والی نام نہاد سیاسی جماعت @pmln_org کا پالتو کتا ہے انتہاٸی نفرت انگیز تقریر ہے اسے کتوں کا خاتمہ کتا مار مہم سے ہی ممکن ہوگا۔ #حقیقی_آزادی_لانگ_مارچ #چور_کا_نہ_دلے_کا_ووٹ_صرف_بلے_کا https://t.co/Rz7i6xmshD,یہ کتا @realrazidada بھی اس سیاسی جماعت @OfficialDGISPR کی نرسری سے جنم لینے والی نام نہاد سیاسی جماعت @pmln_org کا پالتو کتا ہے انتہائی نفرت انگیز تقریر ہے ایسے کتوں کا خاتمہ کتا مار مہم سے ہی ممکن ہوگا۔   
2628,268657,1,token_replace,کے,کی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,3360,3720,1,True,کے,کی,ڈگی سرکار یہ مناظر ابھی کے ہے گوجرانوالہ کے، عمران خان کے پیچھے قوم کا لبیک، تری ڈگی تے کرے گی سیٹ عوام۔,ڈگی سرکار یہ مناظر ابھی کی ہے گوجرانوالہ کے، عمران خان کے پیچھے قوم کا لبیک، تری ڈگی تے کرے گی سیٹ عوام۔,"ڈگی سرکار یہ مناظر ابھی کے ہے گوجرانوالہ کے، 
عمران خان کے پیچھے قوم کا لبیک، 
تری ڈگی تے کرے گی سیٹ 😅عوام۔
#حقیقی_آزادی_لانگ_مارچ 
@TeamiPians https://t.co/IxmuLsmMlc","ڈگی سرکار یہ مناظر ابھی کی ہے گوجرانوالہ کے، 
عمران خان کے پیچھے قوم کا لبیک، 
تری ڈگی تے کرے گی سیٹ 😅عوام۔
 
@TeamiPians "
2646,269036,1,token_replace,کے,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,960,3720,1,False,کے,کہ,مریم چورنی اپنے ابو کے بارے میں بول رہی ہیں کے پاکستان ارہا گھنٹہ گھر کی گھڑی کی حفاظت کرنا,مریم چورنی اپنے ابو کے بارے میں بول رہی ہیں کہ پاکستان آ رہا گھنٹہ گھر کی گھڑی کی حفاظت کرنا,"@MaryamNSharif
😂😂مریم چورنی  اپنے ابو کے بارے میں بول رہی ہیں کے پاکستان ارہا گھنٹہ گھر کی 
گھڑی کی حفاظت کرنا😂 
#حقیقی_آزادی_لانگ_مارچ
#imrankhanPTI","@MaryamNSharif 😂😂 مریم چورنی  اپنے ابو کے بارے میں بول رہی ہیں کہ پاکستان آ رہا گھنٹہ گھر کی گھڑی کی حفاظت کرنا 😂 

"
2679,270466,1,token_replace,کہ,کے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,4087,911,1,False,کہ,کے,کیا تمہیں نواز شریف نے کہا تھا کہ اسٹیبلشمنٹ کے ساتھ تعلقات بنانے کہ لیے ایک فوجی کے ساتھ بھاگ جاؤ؟,کیا تمہیں نواز شریف نے کہا تھا کہ اسٹیبلشمنٹ کے ساتھ تعلقات بنانے کے لیے ایک فوجی کے ساتھ بھاگ جاؤ؟,"کیا تمہیں نواز شریف نے کہا تھا کہ اسٹیبلشمنٹ کے ساتھ تعلقات بنانے کہ لیے ایک فوجی کے ساتھ بھاگ جاؤ؟ @MaryamNSharif 

 #حقیقی_آزادی_لانگ_مارچ https://t.co/dHFCoXikQH","کیا تمہیں نواز شریف نے کہا تھا کہ اسٹیبلشمنٹ کے ساتھ تعلقات بنانے کے لیے ایک فوجی کے ساتھ بھاگ جاؤ؟ @MaryamNSharif 

  "
2702,270961,1,token_replace,کے,کہ,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4087,960,3720,1,False,کے,کہ,یہ پہلوان کی پھاڑتے ہوئے۔۔۔ تم اور نے بھی پھڑوانی ہے تو آجاو بلکے جو جو کہہ ریا ہے کے فلاپ ہوگیا ہے۔۔۔ وہ وہ آجائے۔,یہ پہلوان کی پھاڑتے ہوئے۔۔۔ تم اور نے بھی پھڑوانی ہے تو آ جاو بلکہ جو جو کہہ رہا ہے کہ فلاپ ہو گیا ہے۔۔۔ وہ وہ آ جائے۔,"@hinaparvezbutt 
یہ پہلوان @MaryamNSharif کی پھاڑتے ہوئے۔۔۔ تم اور @GFarooqi نے بھی پھڑوانی ہے تو آجاو بلکے جو جو کہہ ریا ہے کے #حقیقی_آزادی_لانگ_مارچ فلاپ ہوگیا ہے۔۔۔ وہ وہ آجائے۔ https://t.co/i7bZtvWMNh",@hinaparvezbutt  یہ پہلوان @MaryamNSharif کی پھاڑتے ہوئے۔۔۔ تم اور @GFarooqi نے بھی پھڑوانی ہے تو آ جاو بلکہ جو جو کہہ رہا ہے کہ  فلاپ ہو گیا ہے۔۔۔ وہ وہ آ جائے۔ 
2703,271032,1,token_replace,کہ,کے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,4087,911,1,False,کہ لئیے,کے لئے,اپنی کرپشن اور گندی سیاست کہ لئیے جاگ پنجابی جاگ کا نعرہ لگانے والی ن لیک اور جاھل پٹواریوں سے پوچھنا تھا۔ ھاں بھئ کیسا لگا جاگا ھوا پنجاب؟ گیا ھے نہ دُھنی تک؟,اپنی کرپشن اور گندی سیاست کے لئے جاگ پنجابی جاگ کا نعرہ لگانے والی ن لیگ اور جاھل پٹواریوں سے پوچھنا تھا۔ ھاں بھئ کیسا لگا جاگا ھوا پنجاب؟ گیا ھے نہ دُھنی تک؟,"اپنی کرپشن اور گندی سیاست کہ لئیے جاگ پنجابی جاگ کا نعرہ لگانے والی ن لیک اور جاھل پٹواریوں سے پوچھنا تھا۔ ھاں بھئ کیسا لگا جاگا ھوا پنجاب؟ گیا ھے نہ دُھنی تک؟

#حقیقی_آزادی_لانگ_مارچ","اپنی کرپشن اور گندی سیاست کے لئے جاگ پنجابی جاگ کا نعرہ لگانے والی ن لیگ اور جاھل پٹواریوں سے پوچھنا تھا۔ ھاں بھئ کیسا لگا جاگا ھوا پنجاب؟ گیا ھے نہ دُھنی تک؟

"
2730,272074,1,token_replace,کردار,بدکردار,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,39,11,40,2,False,ھوگا؟ایک بد کردار,ہو گا؟ایک بدکردار,جو ایک بد کردار عورت روز کہتی تھی کہ میرے ساتھ سب کی ویڈیوز ہے کیا یہ اعظم سواتی کے ویڈیو بننے والے لوگوں کا ان سے رابط نہیں ہوا ھوگا؟ایک بد کردار عورت جسکاکام لیڈروںکا ویڈیو بنانا کیا اس کو بھی سواتی کہ کیس میں شامل تفتیش نہیں کرنا چاہے,جو ایک بدکردار عورت روز کہتی تھی کہ میرے ساتھ سب کی ویڈیوز ہے کیا یہ اعظم سواتی کے ویڈیو بننے والے لوگوں کا ان سے رابط نہیں ہوا ہو گا؟ایک بدکردار عورت جسکاکام لیڈروںکا ویڈیو بنانا کیا اس کو بھی سواتی کہ کیس میں شامل تفتیش نہیں کرنا چاہے,"جو ایک بد کردار عورت روز کہتی تھی کہ میرے ساتھ سب کی ویڈیوز ہے کیا یہ اعظم سواتی کے ویڈیو بننے والے لوگوں کا ان سے رابط نہیں ہوا ھوگا؟ایک بد کردار عورت جسکاکام لیڈروںکا ویڈیو بنانا کیا اس کو بھی سواتی کہ کیس میں شامل تفتیش نہیں کرنا چاہے
@fawadchaudhry
#ر","جو ایک بدکردار عورت روز کہتی تھی کہ میرے ساتھ سب کی ویڈیوز ہے کیا یہ اعظم سواتی کے ویڈیو بننے والے لوگوں کا ان سے رابط نہیں ہوا ہو گا؟ایک بدکردار عورت جسکاکام لیڈروںکا ویڈیو بنانا کیا اس کو بھی سواتی کہ کیس میں شامل تفتیش نہیں کرنا چاہے
@fawadchaudhry
"
2749,273290,1,token_replace,عام,سرعام,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,53,11,55,2,False,کرسر عام,کر سرعام,ملک میں بنیادی انسانی حقوق معطل اند ھی کالی عدلیہ کو جھنجھوڑ جگاؤ یہ قوم ان غداراحسان فراموش حرام خوروں کےخلاف اٹھ کھڑی ہو ورنہ یہ آپکی بہنوں بیٹیوں کی چادریں نوچ کرسر عام انکی بولیاں لگائیں گے خبردار رہیں یہ سب اور را کا ماڈل,ملک میں بنیادی انسانی حقوق معطل اندھی کالی عدلیہ کو جھنجھوڑ جگاؤ یہ قوم ان غدار احسان فراموش حرام خوروں کےخلاف اٹھ کھڑی ہو ورنہ یہ آپکی بہنوں بیٹیوں کی چادریں نوچ کر سرعام انکی بولیاں لگائیں گے خبردار رہیں یہ سب اور را کا ماڈل,"#رُکنانہیں_جھُکنانہیں
ملک میں بنیادی انسانی حقوق معطل اند ھی کالی عدلیہ کو جھنجھوڑ جگاؤ یہ قوم ان غداراحسان فراموش حرام خوروں کےخلاف اٹھ کھڑی ہو ورنہ یہ آپکی بہنوں بیٹیوں کی چادریں نوچ کرسر عام انکی بولیاں لگائیں گے خبردار رہیں یہ سب RSS اور “را” کا ماڈل ","
ملک میں بنیادی انسانی حقوق معطل اندھی کالی عدلیہ کو جھنجھوڑ جگاؤ یہ قوم ان غدار احسان فراموش حرام خوروں کےخلاف اٹھ کھڑی ہو ورنہ یہ آپکی بہنوں بیٹیوں کی چادریں نوچ کر سرعام انکی بولیاں لگائیں گے خبردار رہیں یہ سب RSS اور  را کا ماڈل "
2779,282748,1,token_replace,ہی,ہیں,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,644,1419,623,1,False,ہی,ہیں,بابر افتخار ندیم انجم باجوہ اور فیصل نصیر یی لوگ امریکی اجینٹ امریکی دلال امریکی شیطان ہی ان غداروں کو عوام اپنے طاقت سے پکڑ کے سرعام پھانسی پی لٹکایا جائے پہر پاکستان میں امن آئیگا,بابر افتخار ندیم انجم باجوہ اور فیصل نصیر ہی لوگ امریکی ایجنٹ امریکی دلال امریکی شیطان ہیں ان غداروں کو عوام اپنے طاقت سے پکڑ کے سرعام پھانسی پہ لٹکایا جائے پھر پاکستان میں امن آئے گا,"بابر افتخار ندیم انجم باجوہ اور فیصل نصیر یی4 لوگ امریکی اجینٹ امریکی دلال امریکی شیطان ہی 
ان غداروں کو عوام اپنے طاقت سے پکڑ کے سرعام پھانسی پی لٹکایا جائے 
پہر پاکستان میں امن آئیگا

#عمران_خان_ہماری_ریڈ_لاین_ہے 
#باجوہ_فوج_کا_غدار 
#باجوہ_کتا 
#امپورٹڈ_حکومت_نامنظور","بابر افتخار ندیم انجم باجوہ اور فیصل نصیر ہی 4 لوگ امریکی ایجنٹ امریکی دلال امریکی شیطان ہیں ان غداروں کو عوام اپنے طاقت سے پکڑ کے سرعام پھانسی پہ لٹکایا جائے 
پھر پاکستان میں امن آئے گا

 
 
 
"
2843,286178,1,token_replace,پے,ہے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,29,3080,48,1,False,پے,ہے,ندیم انجم کا خاص کتا ہے یہ جس پر وہ چاہتے ہیں اسکو ان ہی پر بھونکنا پڑتا پے,ندیم انجم کا خاص کتا ہے یہ جس پر وہ چاہتے ہیں اس کو ان ہی پر بھونکنا پڑتا ہے,ندیم انجم کا خاص کتا ہے یہ جس پر وہ چاہتے ہیں اسکو ان ہی پر بھونکنا پڑتا پے #کامران_لعنتی,ندیم انجم کا خاص کتا ہے یہ جس پر وہ چاہتے ہیں اس کو ان ہی پر بھونکنا پڑتا ہے 
